域名	解析IP	开放端口	WEB服务器	网站状态
yct.jd.com	106.39.169.37	-	端口未开放	端口未开放
xyi.jd.com	111.206.228.96	80,443	jfe	80:尝试自动重定向的次数太多
ydh.jd.com	111.13.29.159	-	端口未开放	端口未开放
yep.jd.com	211.144.24.32	80,443	nginx/1.12.2	80:正常访问
yfe.jd.com	202.77.128.77	80,443	JDWS	80:(403) 已禁止
yen.jd.com	172.16.153.86	-	端口未开放	端口未开放
yix.jd.com	172.28.55.146	-	端口未开放	端口未开放
yjs.jd.com	211.144.24.160	80,443	jfe	80:正常访问
yph.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
ysp.jd.com	211.144.24.117	80,443	JDWS/1.0.0	80:正常访问
ysc.jd.com	106.39.169.44	-	端口未开放	端口未开放
yum.jd.com	172.28.60.186,172.20.33.122,172.22.135.63,172.26.9.66,172.16.133.81,172.26.26.130	-	端口未开放	端口未开放
yws.jd.com	172.28.60.150,172.20.33.190	-	端口未开放	端口未开放
zbi.jd.com	172.23.68.42,172.25.3.250	-	端口未开放	端口未开放
zbm.jd.com	172.25.2.109	-	端口未开放	端口未开放
zbs.jd.com	172.25.2.109	-	端口未开放	端口未开放
zbx.jd.com	172.18.164.28	-	端口未开放	端口未开放
zdm.jd.com	111.13.29.149	80	JengineD/1.7.2.1	80:正常访问
zdj.jd.com	116.196.97.86	80,443	获取失败	80:-
zan.jd.com	111.202.65.70,211.151.8.131	80,443	获取失败	80:-
zgb.jd.com	106.39.164.185	80,443	JengineD	80:正常访问
zjk.jd.com	172.22.132.226,172.28.60.126,172.20.33.106	-	端口未开放	端口未开放
zmd.jd.com	111.13.29.164	80,443	JDWS/1.0.0	80:正常访问
zli.jd.com	106.39.169.232	443	jfe	443:(404) 未找到
zss.jd.com	10.181.25.42,10.181.25.27	-	端口未开放	端口未开放
ztm.jd.com	36.110.187.189	80,443	JDWS/1.0.0	80:(404) 未找到
zwx.jd.com	172.28.63.60	-	端口未开放	端口未开放
zym.jd.com	172.16.135.43	-	端口未开放	端口未开放
zzm.jd.com	172.25.2.109	-	端口未开放	端口未开放
1mo.jd.com	123.126.36.252,211.151.10.228	80,443	获取失败	80:-
3ds.jd.com	111.206.228.112	80,443	jfe	80:正常访问
3dm.jd.com	111.206.228.112	80,443	jfe	80:正常访问
3lu.jd.com	172.22.144.98	-	端口未开放	端口未开放
3wg.jd.com	123.126.36.217	80,443	JDWS/1.0.0	80:正常访问
56n.jd.com	172.20.33.138	-	端口未开放	端口未开放
60s.jd.com	172.16.133.229	-	端口未开放	端口未开放
c2d.jd.com	192.168.155.101	-	端口未开放	端口未开放
c2m.jd.com	172.20.36.57,172.16.132.221,172.26.9.114,172.28.63.58,172.22.132.222	-	端口未开放	端口未开放
e16.jd.com	202.77.241.162	80,443	Microsoft-IIS/8.5	80:(440) Login Timeout
ee3.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
ee1.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:(404) 未找到
ee2.jd.com	120.52.150.47	443	JDWS/1.0.0	443:(404) 未找到
ex1.jd.com	10.187.23.35	-	端口未开放	端口未开放
ih5.jd.com	211.144.24.247	80,443	jfe	80:(500) 内部服务器错误
ko3.jd.com	192.168.193.32	-	端口未开放	端口未开放
lj1.jd.com	125.94.32.52	80	jfe	80:正常访问
p8s.jd.com	11.23.212.86	-	端口未开放	端口未开放
ql1.jd.com	172.28.63.59	-	端口未开放	端口未开放
r2m.jd.com	172.25.2.109	-	端口未开放	端口未开放
wq2.jd.com	106.39.169.236	-	端口未开放	端口未开放
wq1.jd.com	106.39.167.238	-	端口未开放	端口未开放
2stc.jd.com	10.182.90.117	-	端口未开放	端口未开放
2szb.jd.com	192.168.156.129	-	端口未开放	端口未开放
3clm.jd.com	111.13.29.178	80,443	openresty	80:正常访问
3cmq.jd.com	172.20.39.15	-	端口未开放	端口未开放
buy.jd.com	106.39.169.110	80	获取失败	80:-
apollo.jd.com	202.77.129.186	80,443	获取失败	80:-
bank.jd.com	211.144.24.64	80,443	获取失败	80:-
feed.jd.com	111.13.29.178	80,443	获取失败	80:-
mars.jd.com	202.77.129.185	80,443	获取失败	80:-
vs.jd.com	36.110.181.228	80,443	获取失败	80:-
fi.jd.com	36.110.181.129	80,443	获取失败	80:-
tool.jd.com	106.38.239.151,123.126.37.26	80,443	获取失败	80:-
u.jd.com	106.39.164.185	80,443	获取失败	80:-
engineer.jd.com	111.206.227.185	80,443	获取失败	80:-
ss.jd.com	202.77.129.232	80,443	获取失败	80:-
sq.jd.com	202.77.129.185	80,443	获取失败	80:-
bmp.jd.com	36.110.181.129	80,443	获取失败	80:-
miao.jd.com	111.13.29.166	80	获取失败	80:-
broadband.jd.com	202.77.129.84	80,443	获取失败	80:-
hermes.jd.com	202.77.129.232	80,443	获取失败	80:-
wi.jd.com	202.77.129.165	80,443	获取失败	80:-
kf.jd.com	202.77.129.53	80,443	获取失败	80:-
marketing.jd.com	106.39.167.230	80,443	获取失败	80:-
communication.jd.com	111.206.228.112	80,443	获取失败	80:-
mix.jd.com	202.77.129.238	80,443	获取失败	80:-
shu.jd.com	202.77.129.232	80,443	获取失败	80:-
comet.jd.com	202.77.129.232	80,443	获取失败	80:-
x.jd.com	202.77.129.161	80,443	获取失败	80:-
ershou.jd.com	111.206.227.230,106.39.167.230	80	获取失败	80:-
market.jd.com	202.77.129.230	80,443	获取失败	80:-
quan.jd.com	202.77.129.232	80,443	获取失败	80:-
zq.jd.com	202.77.129.238	80,443	获取失败	80:-
log.jd.com	111.13.29.186	80	获取失败	80:-
kong.jd.com	106.39.167.230	80,443	获取失败	80:-
pay.jd.com	106.39.167.230,111.206.227.230	80,443	获取失败	80:-
goto.jd.com	202.77.128.77	80,443	获取失败	80:-
born.jd.com	211.144.24.29	80,443	获取失败	80:-
kw.jd.com	202.77.129.186	80,443	获取失败	80:-
fg.jd.com	111.13.29.163	80	获取失败	80:-
pinpai.jd.com	211.144.24.120	80,443	获取失败	80:-
mercury.jd.com	202.77.129.146	80,443	获取失败	80:-
clever.jd.com	106.39.164.185	80,443	获取失败	80:-
mac.jd.com	202.77.129.49	80,443	获取失败	80:-
360buy.jd.com	106.39.167.230	80,443	获取失败	80:-
edge.jd.com	211.144.27.58	80,443	获取失败	80:-
tiantian.jd.com	106.39.164.185	80,443	获取失败	80:-
wp.jd.com	202.77.129.185	80,443	获取失败	80:-
iq.jd.com	202.77.129.139	80,443	获取失败	80:-
tijian.jd.com	202.77.129.238,106.39.167.238	80,443	获取失败	80:-
uranus.jd.com	202.77.129.185	80,443	获取失败	80:-
home.jd.com	202.77.129.232	80,443	获取失败	80:-
invest.jd.com	111.206.228.74	80,443	获取失败	80:-
jz.jd.com	202.77.129.232	80,443	获取失败	80:-
rt.jd.com	202.77.129.185	80,443	获取失败	80:-
audit.jd.com	111.206.230.63	80,443	获取失败	80:-
super.jd.com	111.206.228.115	80,443	获取失败	80:-
neptune.jd.com	36.110.180.140	80,443	获取失败	80:-
2012.jd.com	202.77.129.230	80,443	获取失败	80:-
lingshou.jd.com	211.144.24.64	80,443	获取失败	80:-
buyer.jd.com	202.77.129.185	80,443	获取失败	80:-
hl.jd.com	120.52.148.21	80,443	获取失败	80:-
vega.jd.com	111.206.228.83	80,443	获取失败	80:-
ko.jd.com	106.39.164.155	80,443	获取失败	80:-
overseer.jd.com	202.77.129.185	80,443	获取失败	80:-
sfp.jd.com	202.77.129.185	80,443	获取失败	80:-
quick.jd.com	202.77.129.238	80,443	获取失败	80:-
ti.jd.com	106.39.164.42	80,443	获取失败	80:-
reg.jd.com	202.77.129.92	80,443	获取失败	80:-
wxs.jd.com	106.39.167.230	80,443	获取失败	80:-
jas.jd.com	116.196.83.224	80,443	获取失败	80:-
tak.jd.com	211.144.24.145	80,443	获取失败	80:-
sale.jd.com	202.77.128.77	80,443	获取失败	80:-
sem.jd.com	202.77.129.185	80,443	获取失败	80:-
scp.jd.com	111.13.29.172	80,443	获取失败	80:-
mp.jd.com	202.77.129.185	80,443	获取失败	80:-
jrx.jd.com	202.77.129.185	80,443	获取失败	80:-
up.jd.com	202.77.129.185	80,443	获取失败	80:-
cti.jd.com	211.144.24.249	80	获取失败	80:-
ssm.jd.com	111.206.227.238	80,443	获取失败	80:-
yue.jd.com	111.206.228.112	80,443	获取失败	80:-
h2h.jd.com	202.77.129.238,106.39.167.238	80,443	获取失败	80:-
www.jd.com	163.171.198.118	80,443	获取失败	80:-
yoc.jd.com	111.13.29.187	80,443	获取失败	80:-
718.jd.com	202.77.129.219	80,443	获取失败	80:-
xihuan.jd.com	202.77.129.185	80,443	获取失败	80:-
day.jd.com	202.77.128.77	80,443	获取失败	80:-
pro.jd.com	202.77.129.150	80,443	获取失败	80:-
elf.jd.com	111.206.228.75	80,443	获取失败	80:-
g.jd.com	202.77.129.185	80,443	获取失败	80:-
jdj.jd.com	202.77.129.232	80,443	获取失败	80:-
fws.jd.com	202.77.129.232	80,443	获取失败	80:-
psm.jd.com	111.206.227.125	80,443	获取失败	80:-
fan.jd.com	211.144.24.29	80,443	获取失败	80:-
answer.jd.com	202.77.129.223	80,443	获取失败	80:-
device.jd.com	202.77.129.185	80,443	获取失败	80:-
patient.jd.com	106.39.164.59	80,443	获取失败	80:-
canyin.jd.com	111.206.228.65	80	获取失败	80:-
rws.jd.com	211.144.24.117	80,443	获取失败	80:-
ve.jd.com	103.208.160.138,103.208.163.206,202.77.129.222	80,443	获取失败	80:-
drug.jd.com	111.206.228.112	80,443	获取失败	80:-
crawler.jd.com	211.144.24.249	80	获取失败	80:-
qingzhen.jd.com	202.77.129.86	80,443	获取失败	80:-
100.jd.com	202.77.129.185	80,443	获取失败	80:-
item.jd.com	202.77.128.77	80,443	获取失败	80:-
en1.jd.com	117.18.237.191	80,443	获取失败	80:-
url.jd.com	211.144.24.241	80	获取失败	80:-
bid.jd.com	202.77.129.216	80,443	获取失败	80:-
vsp.jd.com	202.77.129.43	80,443	获取失败	80:-
ipr.jd.com	111.13.29.149	80	获取失败	80:-
dc.jd.com	202.77.129.238	80,443	获取失败	80:-
saas.jd.com	124.250.23.218	80,443	获取失败	80:-
ys.jd.com	202.77.129.185	80,443	获取失败	80:-
success.jd.com	202.77.129.92	80,443	获取失败	80:-
pie.jd.com	106.39.164.185	80,443	获取失败	80:-
luna.jd.com	202.77.129.185	80,443	获取失败	80:-
mf.jd.com	106.39.167.230	80,443	获取失败	80:-
zsb.jd.com	120.52.148.140	80,443	获取失败	80:-
ccc.jd.com	202.77.129.185	80,443	获取失败	80:-
titan.jd.com	202.77.129.185	80,443	获取失败	80:-
dut.jd.com	120.52.148.21	80,443	获取失败	80:-
yjc.jd.com	120.52.30.36	80,443	获取失败	80:-
jws.jd.com	211.144.24.117	80,443	获取失败	80:-
mer.jd.com	61.48.89.78,49.7.26.27	80,443	获取失败	80:-
weike.jd.com	202.77.129.232	80,443	获取失败	80:-
machine.jd.com	202.77.129.86	80,443	获取失败	80:-
analyst.jd.com	106.39.167.230	80,443	获取失败	80:-
yuebing.jd.com	111.206.228.115	80,443	获取失败	80:-
so.jd.com	211.144.24.51	80,443	获取失败	80:-
hao.jd.com	202.77.129.238	80,443	获取失败	80:-
jw.jd.com	202.77.129.185	80,443	获取失败	80:-
shopex.jd.com	202.77.129.232	80,443	获取失败	80:-
shejishi.jd.com	111.206.227.232	80,443	获取失败	80:-
ob.jd.com	211.151.11.72	80,443	获取失败	80:-
wj.jd.com	111.13.24.71	80,443	获取失败	80:-
bbc.jd.com	202.77.129.185	80,443	获取失败	80:-
sws.jd.com	211.144.24.117	80,443	获取失败	80:-
internet.jd.com	202.77.129.185	80,443	获取失败	80:-
vap.jd.com	111.206.228.96	80,443	获取失败	80:-
copyright.jd.com	125.94.32.43,183.232.224.62,120.52.148.52	80,443	获取失败	80:-
cd.jd.com	202.77.129.238	80,443	获取失败	80:-
industry.jd.com	202.77.129.86	80,443	获取失败	80:-
ocr.jd.com	202.77.129.223	80,443	获取失败	80:-
drs.jd.com	106.39.167.230	80,443	获取失败	80:-
ms.jd.com	202.77.129.232	80,443	获取失败	80:-
exp.jd.com	202.77.129.185	80,443	获取失败	80:-
investor.jd.com	123.126.36.234,106.38.239.24	80,443	获取失败	80:-
imgc.jd.com	120.52.148.55,36.110.181.131	443	获取失败	443:-
dsp.jd.com	106.39.167.230	80,443	获取失败	80:-
tmd.jd.com	120.52.30.24	80,443	获取失败	80:-
jss.jd.com	120.52.30.22	80,443	获取失败	80:-
appoint.jd.com	111.206.228.112	80,443	获取失败	80:-
jjzx.jd.com	124.250.32.160,123.126.37.15	80,443	获取失败	80:-
zhizao.jd.com	211.144.24.29	80,443	获取失败	80:-
szx.jd.com	111.206.228.68	80,443	获取失败	80:-
center.jd.com	120.52.30.24	80,443	获取失败	80:-
ireport.jd.com	111.13.29.176,211.144.24.43,106.39.169.63	80,443	获取失败	80:-
inventory.jd.com	111.13.29.187	80,443	获取失败	80:-
museum.jd.com	111.206.228.104	80,443	获取失败	80:-
joint.jd.com	202.77.129.230	80,443	获取失败	80:-
take.jd.com	211.144.27.58	80,443	获取失败	80:-
school.jd.com	106.39.167.230	80,443	获取失败	80:-
vbp.jd.com	106.39.169.66	80,443	获取失败	80:-
push.jd.com	111.206.227.232	80,443	获取失败	80:-
zao.jd.com	211.144.24.29	80,443	获取失败	80:-
soho.jd.com	120.52.148.60	80,443	获取失败	80:-
vcp.jd.com	111.206.227.232,202.77.129.232	80,443	获取失败	80:-
3pl.jd.com	211.144.24.121	80,443	获取失败	80:-
milk.jd.com	211.144.24.170	80,443	获取失败	80:-
nbr.jd.com	123.126.36.204,36.110.187.106,211.151.10.163	80,443	获取失败	80:-
oj.jd.com	211.144.24.246	443	获取失败	443:-
ybk.jd.com	111.13.29.186	80	获取失败	80:-
zg.jd.com	106.39.164.185	80,443	获取失败	80:-
rsp.jd.com	211.144.24.234	80,443	获取失败	80:-
cms.jd.com	106.39.164.185	80,443	获取失败	80:-
rs.jd.com	106.39.170.23	80,443	获取失败	80:-
ecp.jd.com	106.39.164.185	80,443	获取失败	80:-
party.jd.com	106.39.169.32	80,443	获取失败	80:-
jkf.jd.com	211.151.10.120	443	获取失败	443:-
uav.jd.com	106.39.169.32	80,443	获取失败	80:-
db.jd.com	211.144.24.64	80,443	获取失败	80:-
mooncake.jd.com	111.206.228.115	80,443	获取失败	80:-
adm.jd.com	124.250.32.207	80	获取失败	80:-
analysis.jd.com	106.39.164.109	443	获取失败	443:-
cafe.jd.com	202.77.129.86	80,443	获取失败	80:-
pm.jd.com	202.77.129.230	80,443	获取失败	80:-
gyp.jd.com	202.77.129.230	80,443	获取失败	80:-
asr.jd.com	120.52.148.55	443	获取失败	443:-
login.jd.com	106.39.167.230	80,443	获取失败	80:-
ie.jd.com	202.77.129.86	80,443	获取失败	80:-
epl.jd.com	211.144.24.47	80,443	获取失败	80:-
taishan.jd.com	120.52.30.23	80,443	获取失败	80:-
wifi.jd.com	106.39.167.230	80,443	获取失败	80:-
cpv.jd.com	120.52.30.23	80,443	获取失败	80:-
order.jd.com	202.77.129.152	80,443	获取失败	80:-
saturn.jd.com	111.206.227.185	80,443	获取失败	80:-
channel.jd.com	202.77.128.77	80,443	获取失败	80:-
mg.jd.com	111.13.28.186	80,443	获取失败	80:-
1yf.jd.com	106.39.169.66	80,443	获取失败	80:-
jd.jd.com	202.77.129.186	80,443	获取失败	80:-
trade.jd.com	202.77.129.92	80,443	获取失败	80:-
mtp.jd.com	211.144.24.23	443	获取失败	443:-
high.jd.com	111.206.228.64	80,443	获取失败	80:-
yy.jd.com	202.77.128.77	80,443	获取失败	80:-
uweb.jd.com	202.77.128.77	80,443	获取失败	80:-
yyt.jd.com	111.13.24.159	443	获取失败	443:-
goods.jd.com	111.206.228.78	80,443	获取失败	80:-
hy.jd.com	202.77.129.186	80,443	获取失败	80:-
jin.jd.com	106.39.164.185	80,443	获取失败	80:-
fez.jd.com	202.77.129.101,202.77.129.102	80,443	获取失败	80:-
liuliang.jd.com	202.77.129.232	80,443	获取失败	80:-
xbk.jd.com	211.151.9.102	80,443	获取失败	80:-
izx.jd.com	111.206.228.83	80,443	获取失败	80:-
process.jd.com	123.126.37.115,124.250.16.24	80,443	获取失败	80:-
aa.jd.com	106.39.167.230	80,443	获取失败	80:-
